elapsed_sec,angle_deg,flex_raw_adc,current_mA
12.12509799003601,148.0,700.0,353.44
12.125981092453003,149.0,700.0,0.49
12.132227897644043,149.0,697.0,0.62
12.154523134231567,147.0,700.0,29.29
12.172559022903442,144.0,701.0,1.16
12.226310968399048,140.0,703.0,147.05
12.228413820266724,134.0,700.0,0.71
12.23467493057251,127.0,698.0,0.62
12.267568111419678,120.0,701.0,6.79
12.33831000328064,111.0,706.0,-10.94
12.33909010887146,102.0,701.0,17.1
12.339098930358887,93.0,700.0,247.86
12.339102983474731,83.0,700.0,229.64
12.359644174575806,74.0,700.0,303.79
12.37247896194458,65.0,693.0,151.74
12.405616998672485,57.0,701.0,206.47
12.420260906219482,49.0,699.0,-8.48
12.432478904724121,43.0,701.0,128.12
12.45875096321106,38.0,700.0,227.1
12.472993850708008,34.0,701.0,4.33
12.492986917495728,31.0,700.0,0.85
12.531952142715454,30.0,701.0,-14.33
12.536525011062622,30.0,699.0,325.31
12.55489993095398,32.0,700.0,0.71
12.575549840927124,35.0,698.0,0.94
12.592720031738281,39.0,700.0,0.71
12.613302946090698,45.0,700.0,5.89
12.633117914199829,52.0,700.0,262.9
12.65556287765503,59.0,700.0,294.78
12.673021078109741,68.0,700.0,353.97
12.696610927581787,77.0,700.0,318.62
12.71413278579712,86.0,700.0,285.98
12.736772060394287,96.0,700.0,277.32
12.75602912902832,105.0,701.0,-2.01
12.773374795913696,114.0,700.0,74.55
12.794410943984985,122.0,700.0,212.81
12.838045835494995,130.0,699.0,233.04
12.862164974212646,136.0,701.0,156.83
12.866842985153198,141.0,700.0,-15.54
12.873418807983398,145.0,700.0,177.81
12.89356780052185,148.0,701.0,41.92
12.932736873626709,149.0,701.0,0.4
12.93681812286377,149.0,700.0,0.62
12.955796957015991,147.0,700.0,0.49
12.973753929138184,144.0,700.0,4.15
12.994546175003052,140.0,701.0,230.09
13.041117906570435,134.0,703.0,85.4
13.04776382446289,127.0,700.0,496.43
13.055585861206055,120.0,695.0,0.85
13.073216915130615,111.0,700.0,0.49
13.093119859695435,102.0,700.0,17.99
13.126957893371582,93.0,700.0,237.63
13.155725955963135,74.0,699.0,211.21
13.179272890090942,65.0,700.0,263.57
13.19375991821289,57.0,699.0,223.48
13.212918996810913,49.0,694.0,60.49
13.257766008377075,43.0,700.0,113.53
13.261663913726807,38.0,700.0,269.42
13.277081966400146,34.0,706.0,210.54
13.295773029327393,31.0,700.0,1.16
13.313084125518799,30.0,700.0,-13.12
13.355543851852417,32.0,700.0,64.2
13.3728768825531,35.0,700.0,0.71
13.392982959747314,39.0,700.0,0.71
13.41270899772644,45.0,700.0,0.71
13.456730127334595,52.0,701.0,0.4
13.456741094589233,59.0,699.0,157.23
13.474866151809692,68.0,700.0,245.22
13.493613958358765,77.0,700.0,292.14
13.51322317123413,86.0,700.0,289.96
13.557331800460815,96.0,700.0,265.89
13.557757139205933,105.0,700.0,-12.23
13.573869943618774,114.0,698.0,30.71
13.59381914138794,122.0,698.0,200.62
13.613025903701782,130.0,700.0,233.79
13.663295984268188,136.0,701.0,217.9
13.66549801826477,141.0,700.0,190.62
13.681182861328125,145.0,700.0,-5.4
13.700393915176392,148.0,700.0,33.35
13.713538885116577,149.0,700.0,344.2
13.758708953857422,149.0,700.0,0.49
13.76415205001831,147.0,700.0,0.85
13.774470090866089,144.0,700.0,0.62
13.795880794525146,140.0,700.0,286.52
13.881502866744995,120.0,700.0,374.51
13.883334159851074,111.0,700.0,263.93
13.89310884475708,102.0,699.0,0.49
13.912552118301392,93.0,700.0,10.4
13.956256866455078,83.0,703.0,231.38
13.957355976104736,74.0,701.0,21.38
13.972867965698242,65.0,700.0,218.12
13.996933937072754,57.0,700.0,222.19
14.012694835662842,49.0,700.0,-14.78
14.04809308052063,43.0,700.0,21.92
14.058425903320312,38.0,699.0,264.02
14.072780847549438,34.0,701.0,209.96
14.097424030303955,31.0,700.0,328.26
14.112809896469116,30.0,700.0,0.49
14.132957935333252,30.0,700.0,0.62
14.16235089302063,32.0,701.0,64.2
14.172919988632202,35.0,700.0,1.29
14.192816019058228,39.0,700.0,27.95
14.213024854660034,45.0,700.0,299.06
14.236975908279419,52.0,700.0,1.83
14.27172589302063,59.0,705.0,438.35
14.273459911346436,68.0,702.0,-8.17
14.293292045593262,77.0,700.0,286.21
14.313171863555908,86.0,700.0,291.03
14.334095001220703,96.0,700.0,242.81
14.356580018997192,105.0,700.0,232.5
14.376917839050293,114.0,701.0,7.63
14.42192816734314,122.0,700.0,234.6
14.42194390296936,130.0,700.0,183.3
14.442195177078247,136.0,700.0,192.19
14.470245122909546,141.0,700.0,39.29
14.478431940078735,145.0,700.0,0.85
14.498740911483765,148.0,702.0,12.05
14.512721061706543,149.0,700.0,-15.76
14.536580085754395,149.0,700.0,0.4
14.55819582939148,147.0,700.0,6.65
14.579005002975464,144.0,700.0,0.71
14.593775987625122,140.0,701.0,0.27
14.613751888275146,134.0,700.0,0.85
14.639498949050903,127.0,700.0,-0.13
14.660029172897339,120.0,700.0,87.19
14.674152851104736,111.0,700.0,319.91
14.69339108467102,102.0,700.0,0.85
14.712694883346558,93.0,708.0,294.46
14.775514125823975,74.0,701.0,14.11
14.792946100234985,57.0,700.0,218.88
14.813372135162354,49.0,700.0,265.36
14.83282995223999,43.0,705.0,187.59
14.865922927856445,38.0,700.0,198.35
14.89292573928833,31.0,700.0,90.13
14.914011001586914,30.0,700.0,56.52
14.932513952255249,30.0,703.0,0.49
14.956515073776245,32.0,701.0,0.62
14.980561017990112,35.0,700.0,1.07
14.99397897720337,39.0,701.0,128.12
15.013256072998047,45.0,700.0,30.62
15.036797761917114,52.0,700.0,241.61
15.066794872283936,59.0,700.0,41.25
15.084047079086304,68.0,701.0,-0.04
15.093387842178345,77.0,700.0,0.71
15.113939046859741,86.0,700.0,225.8
15.132930994033813,96.0,699.0,249.2
15.156031847000122,105.0,700.0,240.62
15.17435884475708,114.0,700.0,253.57
15.19424295425415,122.0,700.0,240.18
15.213833808898926,130.0,701.0,184.82
15.232818126678467,136.0,700.0,25.76
15.256998062133789,141.0,700.0,154.37
15.287703037261963,145.0,704.0,332.1
15.295972108840942,148.0,700.0,0.62
15.314863920211792,149.0,701.0,-13.21
15.333865880966187,149.0,699.0,0.85
15.359764814376831,147.0,696.0,3.93
15.407335996627808,140.0,700.0,0.71
15.416356086730957,134.0,700.0,0.71
15.442838907241821,127.0,700.0,0.71
15.507086992263794,120.0,700.0,35.31
15.507106065750122,111.0,700.0,265.0
